0.8691,0.8678,0.8613,0.8584,0.8592,0.8632,0.8642,0.8598,0.8641,0.8598,0.869,0.8679,0.8609,0.8592,0.8597,0.8631,0.864,0.8598,0.8637,0.8604,0.8688,0.8675,0.863,0.8571,0.8596,0.8616,0.8607,0.8595,0.8629,0.8616,0.8679,0.864,0.8625,0.8596,0.8598,0.862,0.8613,0.8596,0.8652,0.8605,0.8669,0.8642,0.8621,0.8593,0.859,0.8625,0.86,0.8599,0.8645,0.8608
0.8684,0.8665,0.8624,0.8579,0.8586,0.8626,0.8642,0.8602,0.8642,0.8607,0.8691,0.8673,0.8606,0.8602,0.8589,0.8631,0.863,0.8601,0.8638,0.8599,0.8653,0.8664,0.8625,0.8583,0.8597,0.8625,0.8594,0.8603,0.8631,0.859,0.869,0.866,0.8618,0.8588,0.8609,0.8626,0.8626,0.8602,0.865,0.8611,0.8679,0.8655,0.8621,0.8593,0.8608,0.8623,0.8623,0.8596,0.865,0.8608
0.8693,0.8677,0.861,0.8587,0.8592,0.8629,0.8645,0.8605,0.8639,0.8612,0.8688,0.868,0.8607,0.859,0.8593,0.8647,0.8628,0.8604,0.8642,0.8594,0.8648,0.8658,0.8616,0.8589,0.8576,0.8623,0.8616,0.859,0.863,0.8606,0.8702,0.8677,0.8615,0.8582,0.8608,0.8631,0.865,0.8612,0.8653,0.8613,0.8699,0.8674,0.8616,0.8582,0.8608,0.8631,0.8649,0.8612,0.8653,0.8614
0.869,0.8703,0.8607,0.8588,0.8598,0.8631,0.8633,0.8588,0.8635,0.8609,0.8685,0.8681,0.8613,0.8595,0.8605,0.8622,0.8641,0.8597,0.8644,0.8616,0.8687,0.8663,0.8623,0.8581,0.8599,0.8632,0.8633,0.8598,0.8627,0.8583,0.8698,0.8678,0.861,0.8581,0.8598,0.863,0.8644,0.8608,0.865,0.8611,0.8697,0.8677,0.8611,0.8582,0.8599,0.863,0.8645,0.8605,0.865,0.8613
0.8693,0.8683,0.8612,0.8574,0.8602,0.8623,0.8644,0.8598,0.8647,0.861,0.8693,0.8681,0.861,0.8585,0.8599,0.8633,0.8642,0.8603,0.8648,0.8615,0.8688,0.8681,0.861,0.8586,0.86,0.8633,0.8642,0.8604,0.8646,0.8613,0.8694,0.8684,0.8609,0.8581,0.8596,0.8633,0.864,0.8606,0.8647,0.8615,0.8692,0.8683,0.8609,0.8582,0.8598,0.8633,0.864,0.8605,0.8646,0.8615
0.869,0.8681,0.8602,0.8572,0.8598,0.8635,0.8625,0.8587,0.8636,0.8613,0.8692,0.8681,0.8611,0.8586,0.86,0.8633,0.8643,0.8604,0.8644,0.8616,0.8694,0.8683,0.8611,0.8585,0.86,0.8632,0.8642,0.8605,0.8645,0.8617,0.8688,0.8682,0.861,0.8584,0.8599,0.8632,0.8641,0.8607,0.8647,0.8616,0.8693,0.8683,0.861,0.8584,0.8599,0.8632,0.8641,0.8605,0.8648,0.8616
0.8692,0.8683,0.8611,0.8586,0.8599,0.8633,0.8642,0.8605,0.8646,0.8615,0.869,0.8685,0.8611,0.8586,0.86,0.8633,0.8643,0.8605,0.8645,0.8616,0.8689,0.8681,0.861,0.8586,0.86,0.8632,0.8642,0.8603,0.8646,0.8615,0.8693,0.8679,0.8609,0.8587,0.8599,0.8633,0.8642,0.8605,0.8647,0.8616,0.8694,0.8685,0.861,0.8585,0.8598,0.8634,0.8642,0.8608,0.8646,0.8615
0.8692,0.8683,0.8611,0.8586,0.86,0.8632,0.8642,0.8604,0.8646,0.8615,0.8691,0.868,0.8611,0.8585,0.8599,0.8633,0.8642,0.8604,0.8646,0.8614,0.8693,0.868,0.8611,0.8584,0.8599,0.8632,0.8642,0.8603,0.8644,0.8616,0.8691,0.8682,0.8611,0.8582,0.8602,0.8631,0.8642,0.8608,0.8647,0.8614,0.8692,0.8681,0.861,0.8582,0.86,0.8631,0.8641,0.8605,0.8645,0.8616
0.8691,0.8682,0.8611,0.8584,0.8602,0.8632,0.8643,0.8605,0.8646,0.8615,0.8691,0.8682,0.8611,0.8587,0.86,0.8631,0.8642,0.8606,0.8644,0.8614,0.8692,0.8681,0.8611,0.8586,0.86,0.8633,0.8642,0.8603,0.8646,0.8616,0.8694,0.8683,0.8608,0.8585,0.8597,0.8636,0.8645,0.8605,0.8644,0.8616,0.8691,0.8683,0.8607,0.8582,0.8602,0.863,0.8646,0.8608,0.8649,0.8617
