-0.005159487527396839,-0.003343157680792514,-0.0027550442198578384,-0.0016250887270807686,0.008374911272919236,0.007000659765512161,0.017000659765512124,0.027000659765512074,0.02912988263870356,0.022963509945707908,0.014817605799004853,0.005498925583564404,-0.004501074416435596,-0.003736468177391099,0.003115777190664624,-0.00688422280933538,-0.0032014656563011425,-0.001108388659068008,-0.011108388659067997,-0.013719563845391488,-0.003808496737759785,0.003028079763265805,0.004210783036018659,0.012633018177547544,0.014210001796990387,0.02029372690359618,0.019531978374586832,0.024344606309249603,0.02202289712060933,0.014126006821435467,0.004126006821435496,0.0031978857125469894,0.0028843631145187734,0.007573659264800297,0.013383846904131549,0.00338384690413157,0.0010048594730658151,0.011004859473065806,0.008348398732333668,0.007785058032480634,0.013523199647804246,0.014215152480747352,0.02265325809161948,0.018715893179091808,0.025648845456783177,0.028091682986737955,0.018091682986738012,0.010342496223333403,0.011923478278317814,0.012094613815173419,0.011635346143154826,0.016735620396288356,0.019242145495000806,0.017192420901081945,0.0158773036246914,0.006377369449055671,-0.00017306513364648507,-0.003987422932359416,-0.001780554539505789,-0.011780554539505774,-0.012916810267773129,-0.002916810267773148,-0.006956215887187802,-0.003415150000045194,0.005885613944367104,-0.00015287621307267038,0.009197055365898791,0.019197055365898736,0.029197055365898682,0.01933909174855705,0.009774219193060322,0.019774219193060265,0.02232365974892233,0.020140531526389484,0.021122986110514965,0.018923983880014473,0.008923983880014516,0.00986242219761359,0.011242234885148387,0.009967346033843872,0.01996734603384382,0.019701806384632266,0.009701806384632325,-0.000298193615367672,0.0033291219380465597,-0.006670878061953443,-0.00952155099162837,-0.008779013985339777,0.0012209860146602254,0.0035977396369255682,0.013597739636925546,0.020564119924354213,0.018776252640098294,0.00877625264009834,0.0007536287036395877,0.004218291183659128,0.007117853724808078,0.004738835945135609,-0.00011294854789172089,-0.010112948547891715,-0.005989078490822516,0.0035589164939151064,0.005879589797228625,0.002002177030753642,0.0043184621329216315,0.010584786810867292,0.005909140015714537,0.0079132524159954,-0.0020867475840046054,-0.0036214401549984837,0.0002839524253129771,-0.0064937465399838605,-0.006515900351917285,-0.0012995520241539827,-0.00045066671667860243,-0.0003446103372757612,0.00691103069231874,0.010227901894726709,0.01094882994762408,0.004895096358222085,0.006113526764048468,0.0012444728225263842,0.007568415943797346,0.01756841594379729,0.025703595219095043,0.02718936411823255,0.017218303305077492,0.010126747600198903,0.013397150606634425,0.01859875582560171,0.026405666779491768,0.03640566677949186,0.041748046401837546,0.03174804640183731,0.02174804640183735,0.018705066355236555,0.02107216083121862,0.011072160831218675,0.009372949080547428,0.0029974941570811214,0.007365645028838468,0.008009674574053499,0.0036495496730194884,0.0017558345178030432,-0.00032676252120720074,0.0004691389546459085,-0.0016192501973302219,0.0044757858050022145,0.012734860119227072,0.004665023039648083,0.0017236900187738021,-0.0007013758435728163,-0.01070137584357281,-0.007567563698311079,-0.002788882969563718,0.002740063671114427,0.012364626975580065,0.00852399142723539,0.015083870181328826,0.01749232460782377,0.014008235806029662,0.004008235806029687,0.0057737183654760675,-0.004226281634523934,0.004565957691299015,-0.00487574336405782,-0.001951690868675,0.004870256730689884,0.0073874003666302155,0.007685232722824509,0.0087335246946393,-0.0012664753053607033,0.007137935540232568,0.015464572406409562,0.006194844389816079,0.01508356673882628,0.006871153665811315,0.0015625291685310337,0.008001059104086385,0.007844330688113377,0.017844330688113322,0.01735532050647565,0.007471630233670768,0.008756363299845586,0.016330396186042317,0.026330396186042264,0.02466436397674566,0.020830983793714803,0.011927581393914545,0.007583642097149357,-0.0024163579028506498,-0.010779671358337264,-0.0018996990705310982,-0.0016451375438649753,-0.007781510910883171,0.0018087147387066027,0.01180871473870659,0.01328672200311008,0.021085038614602012,0.01175345458737148,0.0017534545873714976,0.003679853109407248,-0.0006057569213936745,0.0033788420750575938,-0.0023234758024235783,-0.005199045326834167,-0.00923526438925383,-0.013150870435624898,-0.003150870435624917,-0.002300542094653714,0.007699457905346291,0.00456967015121418,0.002001774498906319,0.011692295577627198,0.02169229557762715,0.013835645635686735,0.00383564563568676,-0.00616435436431324,-0.0161643543643132,-0.026164354364313146,-0.017396472493954332,-0.017807648484927364,-0.01138340879226327,-0.009521380134937495,-0.011510444932207925,-0.0015104449322079377,0.008489555067792066,0.009921671820660182,0.004693051572997752,0.0010640694693241069,0.004753821382163607,0.002807156877548599,0.011483809904316966,0.00963098000225363,0.005482664029348043,0.0028884554281445943,-9.250661908210379e-6,0.002620901618115547,0.008744322515924581,0.006857349021370497,0.0023087710722758865,0.007159167290576337,-0.002840832709423669,-0.004312827131719184,-0.008753323171389717,-0.017169236132783993,-0.026747945869670157,-0.01787929462680693,-0.010882426626949188,-0.0027219519662461866,-0.002593659043860262,-0.007671772498582323,-0.0007612085429478171,0.005046931603862257,0.005061380220793189,0.014915019390968271,0.019930717010403862,0.009930717010403914,0.003219777562825086,0.004919828038643355,-0.002232727677641301,-0.001703341278962798,0.00643295168706852,0.009801844871930147,-0.0001981551280698517,0.005499089538689714,0.006330225073880502,0.013915136631812423,0.013210463428269101,0.01926328179792728,0.02130280110082794,0.024555508506326925,0.01967128907279808,0.00967128907279814,0.0083516911063529,0.0024912739196496104,-0.0036301896297518863,0.00016468154116199409,0.010164681541161995,0.011209439455452183,0.013973901761101621,0.023973901761101563,0.020576641145033606,0.02602757510476151,0.03217505673782486,0.02217505673782488,0.020624338241601675,0.01441891340615045,0.01984887089484685,0.012587152336548571,0.013824690712126216,0.006312468114222772,0.01600561185882696,0.007032511868823055,0.0013223685632914386,-0.0019293301837210047,-0.01140406901996258,-0.0014040690199625889,0.0077835787258174575,0.015379815374852992,0.018415512998793515,0.013273135521359088,0.007299076736877361,0.009817660498283006,0.01371636052814577,0.007470385088631687,0.0073498168522235915,0.005132416744727339,0.015027139068806419,0.0071832964076662615,0.004167465975156609,0.010332419043556222,0.010536821201130009,0.006951273479862894,0.013820157321509314,0.018286412128852885,0.011740183352907335,0.01406577680907147,0.016488534251168585,0.007113591291708656,-0.0020250582647316083,0.0005647516191720184,-0.0018224458699359052,0.004020778725117449,0.0004461282604127005,0.0035925537269098093,-0.006407446273090195,0.003176205816181167,0.003693183154502928,0.008316419554312901,0.014748619237815425,0.004748619237815461,-0.005251380762184539,-0.00617943330126615,-0.015777857451567796,-0.012672025847724009,-0.005707972311136623,0.0034462390248136123,0.0046935539451516415,0.013200242564590316,0.023200242564590263,0.027442994298227382,0.021462168585979293,0.020380829900251647,0.010380829900251699,0.005511747259133728,0.006344453938958147,-0.003655546061041855,-0.00978558877828647,-0.008280672143035272,0.00022579586433114164,0.005669366291831835,0.003193577352903249,-0.006806422647096752,-0.008203174537976081,0.0017968254620239245,0.011796825462023907,0.015554060522200867,0.01632171104240207,0.021803487973742545,0.017165725012270292,0.01492342812221674,0.012175809475297316,0.010626210201891508,0.011637346181872297,0.012047132702977812,0.020535245745757064,0.012095194356593664,0.0020951943565936802,0.0005100169215166946,-0.005881473466097704,0.0041185265339022965,-0.0023783433877402962,0.0002680591538495127,0.0025096965012289855,0.009719462864924613,0.006442518661405385,0.016442518661405336,0.006487639509419503,0.0029698796352723516,0.003062797253280739,0.012073395305788288,0.015913712930161156,0.009137392789908058,0.008032371444975506,0.002238498775994172,-0.0023584111456749976,-0.00441675488381076,0.005583245116189239,0.009864317808156099,0.015521250116010802,0.022787286475618312,0.025113754731414317,0.024513925961739867,0.02106910958429617,0.011069109584296225,0.010422458357697563,0.01908658275952935,0.009086582759529404,-0.0009134172404705975,-0.0036510955112588348,0.005905281188208221,-0.0040947188117917786,-0.008450423320158341,-0.0016480185896047936,-0.0033285167603527488,-0.006991350043647296,-0.006503300823521166,0.001862345626854313,0.011862345626854301,0.009438325788982285,0.019438325788982243,0.012509708493067805,0.0036808016490192867,0.011984355815944902,0.008423366485776483,0.003407476992688691,-0.002164959328646411,-0.0035643041653871175,-0.0008268570917584473,0.006091213438907661,-5.9810712315058905e-5,0.009940189287684937,0.01754308670399652,0.007543086703996573,-0.002456913296003433,-0.003597355093493051,0.006402644906506951,0.0049708199726680065,-0.0009141075463753119,0.0008675041171100045,-0.0009314186955749589,-0.010931418695574945,-0.02093141869557489,-0.02513021487537883,-0.01513021487537889,-0.02130333686494295,-0.011303336864943002,-0.004240663732027761,-0.0003320617767151381,0.009538642057911283,1.5964954260683911e-6,-0.0034269891635277353,-0.013426989163527714,-0.017321914373457016,-0.009694776559789467,-0.00158811416063351,-0.010445881800707513,-0.01148804893024268,-0.012037753716160698,-0.011620720687196589,-0.0016207206871966012,0.007294517529166738,0.005773453638572304,0.007570856198186261,-0.0024291438018137455,-0.0017367765383419272,-0.005872010271129375,0.004127989728870625,0.005953964809428379,0.007185298541939737,0.007900422712217879,0.0028461046210025696,-0.0016733208144820114,0.006316448330487641,-0.0003375000773980677,-0.00709087007184634,-0.002147352493438997,-0.003939978603463919,-0.009094898678553082,-0.004690336004385031,-0.005266284420405584,-0.014869145157051577,-0.00486914515705161,0.0006378654676774949,0.00420851337052164,0.0032181606030368,0.003164568036274032,0.013164568036274008,0.023164568036273956,0.02159706245548703,0.011597062455487087,0.0074113376289380445,-0.0004630379738655265,-0.0030555459896887366,0.006944454010311267,0.006973565711936912,0.0014237233153283034,-0.008576276684671699,-0.009425840142241293,-0.0006825833195923493,-0.01068258331959234,-0.010274390403573242,-0.02027439040357319,-0.01399892772856014,-0.016164702884164772,-0.0061647028841648145,0.0038352971158351875,0.013835297115835164,0.01731588542693724,0.008870276380049075,0.008580400001674236,0.012450225091488,0.012130450120232257,0.015214327555046528,0.010696804243879865,0.02069680424387981,0.013111332589079556,0.006248076911440875,-0.003751923088559127,-0.0010767488942351096,0.008923251105764892,0.00900326172881391,0.015021538100677648,0.013469639921400397,0.013983097579359234,0.01122912500028404,0.0039016529272601417,0.008080042352666834,0.004680086338407341,0.001629526081861453,0.008811528596303997,0.005675259163262068,0.0074147962138619,0.013980382767177932,0.00509157997963717,0.012719174736910754,0.020060783531043375,0.023530631291983368,0.01938562597069133,0.026780491011168247,0.025347265281358812,0.02578453455679062,0.015784534556790675,0.005784534556790711,0.0057073006215854,0.0038140788031301013,0.006105418544371433,0.010023667657037253,0.0200236676570372,0.01806104770941038,0.018121216041642355,0.011831772935218298,0.006272568267836315,-0.003727431732163686,-0.001050462321768124,-0.007665937585184223,0.0010572378970334722,-0.0012973256133847956,0.003281061949102631,-0.004441486604764775,-0.000234290254235816,0.009765709745764179,0.005389117105457628,0.00580403978740337,-0.0015318737013820896,-0.0032289188457399047,0.006771081154260098,0.013999278167408948,0.018969950355430736,0.0196493718304763,0.009649371830476355,0.01751772074557271,0.010720688193036898,0.0007206881930369054,-0.0003907238021768423,-0.0017802224976558815,-0.003968946104461744,0.003277664990590835,0.0028989580624379624,0.01289895806243794,0.022898958062437882,0.014864634075452215,0.020596377128593878,0.0204215098464755,0.01042150984647555,0.003788211393695851,0.00630223895744313,0.003189661740964839,0.006930146730859826,0.013450361673455936,0.020709357675019642,0.013616601612686232,0.01759031382368081,0.021030571828730197,0.011030571828730245,0.0010305718287302542,-0.008969428171269745,-0.004042785697344648,0.0003876943828461701,-0.009612305617153828,-0.007864380390746032,-0.0009991919400280805,0.009000808059971919,0.006257285093143807,0.006290479917160654,0.011418150870014146,0.016328898379519913,0.020294442481475872,0.027096604202297644,0.0170966042022977,0.012692976614459154,0.018061728347863182,0.011410076462787461,0.0210091229165141,0.020338237083966464,0.010338237083966516,0.013681783723768222,0.014131490479105006,0.007718093926561139,0.005471465983005209,0.007538196314983032,0.01126984919111701,0.01467431998855514,0.007151816948071097,0.017151816948071053,0.020541886384047553,0.019224965889682356,0.011631357859321524,0.0031715220436364703,0.004011745841407991,0.0028689083407476812,0.0028663952058080987,0.008925314954439918,0.014622050656506461,0.0046220506565064915,-0.0012747408869194445,-0.00016845424916905145,0.0052719414908910115,0.008165488739318482,0.010708979811502291,0.014445130253057993,0.0218955385550591,0.017592130433143786,0.0075921304331438315,0.013925970585720406,0.0069445763023812885,0.0012046418132174086,0.006917139849517831,-0.0030828601504821686,-0.012629256033092838,-0.004699946964347022,0.005300053035652976,0.014300480258096951,0.004300480258096976,-0.004935490463455246,-0.0053071193893145675,-0.009581596087878518,-0.019581596087878465,-0.010452733591969403,-0.0004527335919694066,0.001779932072053757,0.0009230714327920517,-0.004770583358037543,-0.0015970781963203376,0.007897903884425158,0.008828310565330039,0.014960511529639009,0.02083360452254224,0.016345069489237075,0.008557092780404854,0.008371210517950407,-0.0008816063870076896,-0.004836198319246637,-0.01394464702336861,-0.014408243317136492,-0.008442268945973072,-0.005396062875420286,0.0046039371245797135,0.0024135233306759292,0.010230203713669148,0.0002302037136691552,-0.0025137950558291205,0.001284952245533093,0.0006227149911312716,-0.009377285008868726,-0.010150194169768763,-0.010923693089516455,-0.009387476380188166,-0.009072061330363212,0.0009279386696367872,0.010211444570283454,0.011666549813723885,0.021666549813723835,0.015697381296116145,0.011325448320152254,0.014206227865944393,0.00667010143880075,0.008286059604686084,0.014093199084061585,0.012835191014016294,0.015622322226862644,0.007777380400730698,0.01393741789887092,0.003937417898870943,-0.006062582101129057,0.003283189710891389,0.010310342956227804,0.020252296120772856,0.024045123733555253,0.027464377833911605,0.017464377833911658,0.02099122747043009,0.013274185647642687,0.016092757465135374,0.017510999652422966,0.01045421829473756,0.0022748391848491337,-0.00390244716096402,-0.0019648155616064805,0.008035184438393525,0.01803518443839347,0.01652812013271178,0.006528120132711819,0.014157551946177373,0.024157551946177313,0.02097765711683786,0.010977657116837911,0.005654056801299876,0.002638677941710537,0.008372515176942803,0.0012091905096194523,0.0058059008304430565,0.011524946154457729,0.016132066237313,0.01942620459411024,0.012316201183507016,0.014031602457147865,0.018066463403569294,0.027945977235065644,0.0179459772350657,0.007945977235065757,0.012085623467275198,0.008394431688576252,0.007785467321037152,0.0014691173620462806,0.01132775419991551,0.016344367712124646,0.0063887659168676844,0.005856523340002449,0.004756176574176816,0.004607354593968451,0.01460735459396842,0.011256309760200318,0.006962180992385985,-8.199972932373689e-5,0.0041683828005254775,0.009662639944466239,0.005759993620417215,0.0031713767728622907,0.004838309781660969,0.004645781659438,0.002511316548327547,-0.0015526614485334665,-0.005764221627032885,0.0024590481933628922,0.001985983231204002,0.009464648766035581,0.0030491716206567593,3.727884775273969e-5,0.003510517969985076,-0.0007098790246694738,-0.0007340247163743609,0.005718458229345906,-0.0007319199743425903,-0.001167250210126057,0.005302082991267941,0.012130463254485788,0.015422562293156847,0.01330162969832034,0.009957064392950398,0.006565167578190658,-0.0028982779961416183,-0.012898277996141596,-0.007385975565668433,0.002614024434331572,0.012614024434331551,0.012272155984381193,0.0022721559843812103,-0.0011552228262439678,-0.0028272012441450723,-0.006105760257968242,-0.006907648334298354,0.003092351665701651,0.002854847901060588,0.012819649446245827,0.022819649446245767,0.021805168212254433,0.022189082572118834,0.02046951182090832,0.012160618771683163,0.0033478235398837902,-0.00017802278132532877,0.009821977218674666,0.019821977218674618,0.01911040577663523,0.009804593056963157,0.016710770581342505,0.021432072744433053,0.011432072744433105,0.009407417565291756,0.0052630002134243445,-0.004736999786575658,-0.004444231517475196,-0.010629266285692562,-0.018707167233360328,-0.008707167233360381,0.00038118227407084575,0.009234580556398305,-0.0007654194436016946,-0.0023236176617559686,-0.012323617661755952,-0.003377770369735432,-0.006837697257713317,0.001917346945388827,-0.003602330285753806,0.0009581736294975357,0.010958173629497523,0.014416529400933879,0.006740106043818294,-0.00012526037961275278,0.009700247703789716,0.005998765802411344,-0.004001234197588656,-0.0010277240661658743,0.008972275933834128,0.012153432955995245,0.019780242712143997,0.013498542275741817,0.0034985422757418407,0.0025284784425296226,0.012528478442529606,0.011013602144612606,0.021013602144612547,0.031013602144612486,0.022234605867387566,0.013492966409368312,0.011478882959743954,0.014433924435934116,0.024433924435934073,0.017625197482404223,0.022587736345673844,0.017220363248878174,0.02687413796785765,0.021626995199470127,0.013346665594258397,0.014643069996966188,0.004643069996966216,0.008961432954108558,0.018459144501753025,0.014038899543172017,0.014866060475633618,0.005956693261361496,0.004773784271066354,0.014773784271066324,0.011968064010202232,0.017115042533164565,0.02381430345018837,0.0338143034501884,0.0330559510269988,0.02515154157545877,0.015151541575458824,0.005151541575458858,0.009403549083651474,-0.0005964509163485267,-0.00696397493611703,-0.0004659673715767956,-0.0047384352204575065,-0.009510637481825054,-0.004779004737287001,0.004502553334624356,0.00619417532546067,0.013777729943560546,0.01960388762024324,0.017605535603765033,0.007735521122804048,0.006346820389077208,0.016346820389077164,0.009782461343374741,0.01978246134337469,0.012688382020303968,0.0026883820203039894,0.006930454080987469,0.016930454080987423,0.02487094231689364,0.023620438549018994,0.02163658250739079,0.011636582507390842,0.0087496150993372,0.01108833387990296,0.021088333879902898,0.012096111676319792,0.01150934704047854,0.015081231378922744,0.006592510355466177,-0.003407489644533825,0.0028239073592772807,-0.006586252192437553,0.003413747807562449,0.01341374780756243,0.0043167330652435125,0.0064173440656366465,-0.002785951219848979,0.004108796916755152,0.008401799905570658,-0.0010390757673396321,-0.00466316043043501,-0.004003329276705011,-0.009381299529759747,-0.010292457701806,-0.0107467369067069,-0.0007467369067069073,0.009253263093293091,0.019253263093293036,0.0185271717825111,0.011751040983454811,0.016321781584064672,0.018883182236811402,0.011166442599198969,0.0011664425991989836,-0.0011468409403333592,0.00885315905966664,0.0008531051399854471,0.0016096405660076625,0.00016182043713370003,0.00771530552326417,0.012959513480823734,0.012337243139086856,0.003489220228531755,0.006805565526770757,0.006592806557288752,0.016592806557288706,0.014645908004798397,0.02121766388834663,0.0159333686599793,0.005933368659979338,0.001490030734174355,0.002626736741001542,0.009268952304084662,0.017089502442719565,0.027089502442719522,0.030344154072682802,0.020344154072682863,0.010344154072682911,0.015890866270999362,0.01531467157850491,0.0183808543793652,0.014120871502630116,0.02412087150263007,0.025247334899329538,0.018781848972443678,0.008781848972443735,0.010608897652050508,0.020608897652050453,0.019007057848566315,0.018988844710642414,0.021477183643030143,0.031477183643030114,0.036411077993928,0.026411077993927903,0.016411077993927936,0.01040937774923712,0.02040937774923707,0.01935784527847746,0.013357743444761384,0.018845325031202745,0.021348391742895625,0.018863458762746595,0.01507935377366108,0.025079353773661023,0.035079353773661094,0.03156331715289574,0.021563317152895785,0.012404133824039088,0.002404133824039108,0.001309926986960832,0.010987183873021271,0.014680356225363626,0.015073902664897065,0.016563019989815922,0.020782856579259427,0.013240690682416786,0.0032406906824168024,-0.003214154238478782,0.0017922287601301742,0.004830605742839972,-0.0018169664886147903,0.008183033511385215,0.008774016987680537,-0.0009028795250984965,-0.01090287952509849,-0.009605669231816865,0.0003943307681831326,0.010394330768183127,0.017222236600897497,0.008578691979508574,0.008506184811918982,0.011252895589245457,0.0037198838077531823,0.013714092929691795
